"","hp_ump_name","park","ParkGms","TotalParkRuns","TotalGames","TotalRuns","TotRunsGm","ParkRunsGm","ParkDiff"
"2256","Paul Nauert","HOU03",10,63,181,1443,7.97,6.3,-1.67
"2257","Paul Nauert","KAN06",3,21,181,1443,7.97,7,-0.97
"2258","Paul Nauert","LOS03",7,43,181,1443,7.97,6.14,-1.83
"2259","Paul Nauert","MIA01",3,15,181,1443,7.97,5,-2.97
"2260","Paul Nauert","MIA02",3,19,181,1443,7.97,6.33,-1.64
"2261","Paul Nauert","MIL06",2,21,181,1443,7.97,10.5,2.53
"2262","Paul Nauert","MIN04",9,77,181,1443,7.97,8.56,0.590000000000001
"2263","Paul Nauert","NYC20",6,43,181,1443,7.97,7.17,-0.8
"2264","Paul Nauert","NYC21",7,63,181,1443,7.97,9,1.03
"2265","Paul Nauert","OAK01",8,60,181,1443,7.97,7.5,-0.47
"2266","Paul Nauert","PHI13",4,48,181,1443,7.97,12,4.03
"2267","Paul Nauert","PHO01",6,55,181,1443,7.97,9.17,1.2
"2268","Paul Nauert","PIT08",4,24,181,1443,7.97,6,-1.97
"2269","Paul Nauert","SAN02",5,25,181,1443,7.97,5,-2.97
"2270","Paul Nauert","SEA03",4,24,181,1443,7.97,6,-1.97
"2271","Paul Nauert","SFO03",6,50,181,1443,7.97,8.33,0.36
"2272","Paul Nauert","STL10",7,54,181,1443,7.97,7.71,-0.26
"2273","Paul Nauert","STP01",6,45,181,1443,7.97,7.5,-0.47
"2274","Paul Nauert","TOR02",6,60,181,1443,7.97,10,2.03
"2275","Paul Nauert","WAS11",8,77,181,1443,7.97,9.62,1.65
"2276","Paul Schrieber","ANA01",6,59,169,1529,9.05,9.83,0.779999999999999
"2277","Paul Schrieber","ARL02",8,92,169,1529,9.05,11.5,2.45
"2278","Paul Schrieber","ATL02",6,56,169,1529,9.05,9.33,0.279999999999999
"2279","Paul Schrieber","BAL12",7,55,169,1529,9.05,7.86,-1.19
"2280","Paul Schrieber","BOS07",10,76,169,1529,9.05,7.6,-1.45
"2281","Paul Schrieber","CHI11",5,57,169,1529,9.05,11.4,2.35
"2282","Paul Schrieber","CHI12",2,29,169,1529,9.05,14.5,5.45
"2283","Paul Schrieber","CIN09",4,30,169,1529,9.05,7.5,-1.55
"2284","Paul Schrieber","CLE08",4,39,169,1529,9.05,9.75,0.699999999999999
"2285","Paul Schrieber","DEN02",8,98,169,1529,9.05,12.25,3.2
"2286","Paul Schrieber","DET05",7,74,169,1529,9.05,10.57,1.52
"2287","Paul Schrieber","HOU03",3,22,169,1529,9.05,7.33,-1.72
"2288","Paul Schrieber","KAN06",6,50,169,1529,9.05,8.33,-0.720000000000001
"2289","Paul Schrieber","LOS03",6,55,169,1529,9.05,9.17,0.119999999999999
"2290","Paul Schrieber","MIA01",2,17,169,1529,9.05,8.5,-0.550000000000001
"2291","Paul Schrieber","MIA02",5,25,169,1529,9.05,5,-4.05
"2292","Paul Schrieber","MIL06",6,51,169,1529,9.05,8.5,-0.550000000000001
"2293","Paul Schrieber","MIN04",3,42,169,1529,9.05,14,4.95
"2294","Paul Schrieber","NYC20",6,56,169,1529,9.05,9.33,0.279999999999999
"2295","Paul Schrieber","NYC21",5,44,169,1529,9.05,8.8,-0.25
"2296","Paul Schrieber","OAK01",6,78,169,1529,9.05,13,3.95
"2297","Paul Schrieber","PHI13",4,28,169,1529,9.05,7,-2.05
"2298","Paul Schrieber","PHO01",8,68,169,1529,9.05,8.5,-0.550000000000001
"2299","Paul Schrieber","PIT08",9,63,169,1529,9.05,7,-2.05
"2300","Paul Schrieber","SAN02",6,54,169,1529,9.05,9,-0.0500000000000007
"2301","Paul Schrieber","SEA03",3,19,169,1529,9.05,6.33,-2.72
"2302","Paul Schrieber","SFO03",1,3,169,1529,9.05,3,-6.05
"2303","Paul Schrieber","STL10",5,35,169,1529,9.05,7,-2.05
"2304","Paul Schrieber","STP01",5,43,169,1529,9.05,8.6,-0.450000000000001
"2305","Paul Schrieber","TOR02",7,68,169,1529,9.05,9.71,0.66
"2306","Paul Schrieber","WAS11",6,43,169,1529,9.05,7.17,-1.88
"2307","Phil Cuzzi","ANA01",10,91,194,1617,8.34,9.1,0.76
"2308","Phil Cuzzi","ARL02",5,66,194,1617,8.34,13.2,4.86
"2309","Phil Cuzzi","ATL02",6,44,194,1617,8.34,7.33,-1.01
"2310","Phil Cuzzi","BAL12",5,52,194,1617,8.34,10.4,2.06
"2311","Phil Cuzzi","BOS07",6,73,194,1617,8.34,12.17,3.83
"2312","Phil Cuzzi","CHI11",12,91,194,1617,8.34,7.58,-0.76
"2313","Phil Cuzzi","CHI12",7,57,194,1617,8.34,8.14,-0.199999999999999
"2314","Phil Cuzzi","CIN09",5,57,194,1617,8.34,11.4,3.06
"2315","Phil Cuzzi","CLE08",6,37,194,1617,8.34,6.17,-2.17
"2316","Phil Cuzzi","DEN02",6,56,194,1617,8.34,9.33,0.99
"2317","Phil Cuzzi","DET05",7,56,194,1617,8.34,8,-0.34
"2318","Phil Cuzzi","HOU03",4,21,194,1617,8.34,5.25,-3.09
"2319","Phil Cuzzi","KAN06",9,80,194,1617,8.34,8.89,0.550000000000001
"2320","Phil Cuzzi","LOS03",5,31,194,1617,8.34,6.2,-2.14
"2321","Phil Cuzzi","MIA01",2,14,194,1617,8.34,7,-1.34
"2322","Phil Cuzzi","MIA02",4,32,194,1617,8.34,8,-0.34
"2323","Phil Cuzzi","MIL06",7,55,194,1617,8.34,7.86,-0.48
"2324","Phil Cuzzi","MIN04",4,39,194,1617,8.34,9.75,1.41
"2325","Phil Cuzzi","NYC20",7,64,194,1617,8.34,9.14,0.800000000000001
"2326","Phil Cuzzi","NYC21",5,41,194,1617,8.34,8.2,-0.140000000000001
"2327","Phil Cuzzi","OAK01",7,42,194,1617,8.34,6,-2.34
"2328","Phil Cuzzi","PHI13",6,36,194,1617,8.34,6,-2.34
"2329","Phil Cuzzi","PHO01",3,25,194,1617,8.34,8.33,-0.00999999999999979
"2330","Phil Cuzzi","PIT08",9,84,194,1617,8.34,9.33,0.99
"2331","Phil Cuzzi","SAN02",8,72,194,1617,8.34,9,0.66
"2332","Phil Cuzzi","SEA03",8,53,194,1617,8.34,6.62,-1.72
"2333","Phil Cuzzi","SFO03",8,49,194,1617,8.34,6.12,-2.22
"2334","Phil Cuzzi","STL10",6,59,194,1617,8.34,9.83,1.49
"2335","Phil Cuzzi","STP01",6,34,194,1617,8.34,5.67,-2.67
"2336","Phil Cuzzi","TOR02",5,56,194,1617,8.34,11.2,2.86
"2337","Phil Cuzzi","WAS11",6,50,194,1617,8.34,8.33,-0.00999999999999979
"2338","Quinn Wolcott","ANA01",2,15,71,606,8.54,7.5,-1.04
"2339","Quinn Wolcott","ARL02",1,8,71,606,8.54,8,-0.539999999999999
"2340","Quinn Wolcott","ATL02",1,10,71,606,8.54,10,1.46
"2341","Quinn Wolcott","BAL12",1,5,71,606,8.54,5,-3.54
"2342","Quinn Wolcott","BOS07",1,12,71,606,8.54,12,3.46
"2343","Quinn Wolcott","CHI11",1,1,71,606,8.54,1,-7.54
"2344","Quinn Wolcott","CHI12",5,38,71,606,8.54,7.6,-0.94
"2345","Quinn Wolcott","CIN09",2,11,71,606,8.54,5.5,-3.04
"2346","Quinn Wolcott","CLE08",2,20,71,606,8.54,10,1.46
"2347","Quinn Wolcott","DEN02",3,24,71,606,8.54,8,-0.539999999999999
"2348","Quinn Wolcott","DET05",4,34,71,606,8.54,8.5,-0.0399999999999991
"2349","Quinn Wolcott","KAN06",4,26,71,606,8.54,6.5,-2.04
"2350","Quinn Wolcott","LOS03",3,21,71,606,8.54,7,-1.54
"2351","Quinn Wolcott","MIA02",4,36,71,606,8.54,9,0.460000000000001
"2352","Quinn Wolcott","MIL06",2,18,71,606,8.54,9,0.460000000000001
"2353","Quinn Wolcott","MIN04",2,23,71,606,8.54,11.5,2.96
"2354","Quinn Wolcott","NYC20",2,16,71,606,8.54,8,-0.539999999999999
"2355","Quinn Wolcott","NYC21",2,10,71,606,8.54,5,-3.54
"2356","Quinn Wolcott","OAK01",5,37,71,606,8.54,7.4,-1.14
"2357","Quinn Wolcott","PHI13",4,41,71,606,8.54,10.25,1.71
"2358","Quinn Wolcott","PHO01",1,25,71,606,8.54,25,16.46
"2359","Quinn Wolcott","PIT08",1,3,71,606,8.54,3,-5.54
"2360","Quinn Wolcott","SAN02",4,25,71,606,8.54,6.25,-2.29
"2361","Quinn Wolcott","SEA03",6,53,71,606,8.54,8.83,0.290000000000001
"2362","Quinn Wolcott","SFO03",3,36,71,606,8.54,12,3.46
"2363","Quinn Wolcott","STL10",2,16,71,606,8.54,8,-0.539999999999999
"2364","Quinn Wolcott","STP01",1,15,71,606,8.54,15,6.46
"2365","Quinn Wolcott","TOR02",1,9,71,606,8.54,9,0.460000000000001
"2366","Quinn Wolcott","WAS11",1,18,71,606,8.54,18,9.46
"2367","Rob Drake","ANA01",8,69,187,1686,9.02,8.62,-0.4
"2368","Rob Drake","ARL02",6,82,187,1686,9.02,13.67,4.65
"2369","Rob Drake","ATL02",6,43,187,1686,9.02,7.17,-1.85
"2370","Rob Drake","BAL12",7,67,187,1686,9.02,9.57,0.550000000000001
"2371","Rob Drake","BOS07",7,72,187,1686,9.02,10.29,1.27
"2372","Rob Drake","CHI11",6,71,187,1686,9.02,11.83,2.81
"2373","Rob Drake","CHI12",7,77,187,1686,9.02,11,1.98
"2374","Rob Drake","CIN09",8,72,187,1686,9.02,9,-0.0199999999999996
"2375","Rob Drake","CLE08",6,36,187,1686,9.02,6,-3.02
"2376","Rob Drake","DEN02",5,42,187,1686,9.02,8.4,-0.619999999999999
"2377","Rob Drake","DET05",8,73,187,1686,9.02,9.12,0.0999999999999996
"2378","Rob Drake","HOU03",6,58,187,1686,9.02,9.67,0.65
"2379","Rob Drake","KAN06",9,84,187,1686,9.02,9.33,0.31
"2380","Rob Drake","LOS03",2,9,187,1686,9.02,4.5,-4.52
"2381","Rob Drake","MIA01",1,20,187,1686,9.02,20,10.98
"2382","Rob Drake","MIA02",5,37,187,1686,9.02,7.4,-1.62
"2383","Rob Drake","MIL06",6,84,187,1686,9.02,14,4.98
"2384","Rob Drake","MIN04",4,44,187,1686,9.02,11,1.98
"2385","Rob Drake","NYC20",4,20,187,1686,9.02,5,-4.02
"2386","Rob Drake","NYC21",7,61,187,1686,9.02,8.71,-0.309999999999999
"2387","Rob Drake","OAK01",3,23,187,1686,9.02,7.67,-1.35
"2388","Rob Drake","PHI13",7,65,187,1686,9.02,9.29,0.27
"2389","Rob Drake","PHO01",10,95,187,1686,9.02,9.5,0.48
"2390","Rob Drake","PIT08",4,25,187,1686,9.02,6.25,-2.77
"2391","Rob Drake","SAN02",4,20,187,1686,9.02,5,-4.02
"2392","Rob Drake","SEA03",2,10,187,1686,9.02,5,-4.02
"2393","Rob Drake","SFO03",8,52,187,1686,9.02,6.5,-2.52
"2394","Rob Drake","STL10",6,56,187,1686,9.02,9.33,0.31
"2395","Rob Drake","STP01",9,66,187,1686,9.02,7.33,-1.69
"2396","Rob Drake","TOR02",4,37,187,1686,9.02,9.25,0.23
"2397","Rob Drake","WAS11",12,116,187,1686,9.02,9.67,0.65
"2398","Ron Kulpa","ANA01",3,45,198,1607,8.12,15,6.88
"2399","Ron Kulpa","ARL02",7,68,198,1607,8.12,9.71,1.59
"2400","Ron Kulpa","ATL02",2,14,198,1607,8.12,7,-1.12
"2401","Ron Kulpa","BAL12",11,110,198,1607,8.12,10,1.88
"2402","Ron Kulpa","BOS07",6,66,198,1607,8.12,11,2.88
"2403","Ron Kulpa","CHI11",8,63,198,1607,8.12,7.88,-0.239999999999999
"2404","Ron Kulpa","CHI12",8,55,198,1607,8.12,6.88,-1.24
"2405","Ron Kulpa","CIN09",3,20,198,1607,8.12,6.67,-1.45
"2406","Ron Kulpa","CLE08",7,58,198,1607,8.12,8.29,0.17
"2407","Ron Kulpa","DEN02",7,61,198,1607,8.12,8.71,0.590000000000002
"2408","Ron Kulpa","DET05",6,49,198,1607,8.12,8.17,0.0500000000000007
"2409","Ron Kulpa","HOU03",7,63,198,1607,8.12,9,0.880000000000001
"2410","Ron Kulpa","KAN06",7,50,198,1607,8.12,7.14,-0.98
"2411","Ron Kulpa","LOS03",4,32,198,1607,8.12,8,-0.119999999999999
"2412","Ron Kulpa","MIA01",1,3,198,1607,8.12,3,-5.12
"2413","Ron Kulpa","MIA02",6,23,198,1607,8.12,3.83,-4.29
"2414","Ron Kulpa","MIL06",5,49,198,1607,8.12,9.8,1.68
"2415","Ron Kulpa","MIN04",7,47,198,1607,8.12,6.71,-1.41
"2416","Ron Kulpa","NYC20",5,41,198,1607,8.12,8.2,0.0800000000000001
"2417","Ron Kulpa","NYC21",4,37,198,1607,8.12,9.25,1.13
"2418","Ron Kulpa","OAK01",8,48,198,1607,8.12,6,-2.12
"2419","Ron Kulpa","PHI13",9,87,198,1607,8.12,9.67,1.55
"2420","Ron Kulpa","PHO01",9,75,198,1607,8.12,8.33,0.210000000000001
"2421","Ron Kulpa","PIT08",6,42,198,1607,8.12,7,-1.12
"2422","Ron Kulpa","SAN02",8,55,198,1607,8.12,6.88,-1.24
"2423","Ron Kulpa","SEA03",8,45,198,1607,8.12,5.62,-2.5
"2424","Ron Kulpa","SFO03",6,52,198,1607,8.12,8.67,0.550000000000001
"2425","Ron Kulpa","STL10",13,126,198,1607,8.12,9.69,1.57
"2426","Ron Kulpa","STP01",8,57,198,1607,8.12,7.12,-0.999999999999999
"2427","Ron Kulpa","TOR02",5,34,198,1607,8.12,6.8,-1.32
"2428","Ron Kulpa","WAS11",4,32,198,1607,8.12,8,-0.119999999999999
"2429","Ryan Blakney","BOS07",1,32,21,210,10,32,22
"2430","Ryan Blakney","CHI11",2,10,21,210,10,5,-5
"2431","Ryan Blakney","CHI12",1,11,21,210,10,11,1
"2432","Ryan Blakney","DEN02",2,33,21,210,10,16.5,6.5
"2433","Ryan Blakney","DET05",1,9,21,210,10,9,-1
"2434","Ryan Blakney","KAN06",2,26,21,210,10,13,3
"2435","Ryan Blakney","LOS03",1,7,21,210,10,7,-3
"2436","Ryan Blakney","MIL06",1,13,21,210,10,13,3
"2437","Ryan Blakney","OAK01",1,3,21,210,10,3,-7
"2438","Ryan Blakney","PHI13",1,12,21,210,10,12,2
"2439","Ryan Blakney","PHO01",1,11,21,210,10,11,1
"2440","Ryan Blakney","SAN02",2,12,21,210,10,6,-4
"2441","Ryan Blakney","SEA03",1,5,21,210,10,5,-5
"2442","Ryan Blakney","SFO03",1,6,21,210,10,6,-4
"2443","Ryan Blakney","STL10",1,5,21,210,10,5,-5
"2444","Ryan Blakney","STP01",1,3,21,210,10,3,-7
"2445","Ryan Blakney","WAS11",1,12,21,210,10,12,2
"2446","Sam Holbrook","ANA01",3,28,152,1359,8.94,9.33,0.390000000000001
"2447","Sam Holbrook","ARL02",4,25,152,1359,8.94,6.25,-2.69
"2448","Sam Holbrook","ATL02",6,41,152,1359,8.94,6.83,-2.11
"2449","Sam Holbrook","BAL12",3,29,152,1359,8.94,9.67,0.73
"2450","Sam Holbrook","BOS07",6,73,152,1359,8.94,12.17,3.23
"2451","Sam Holbrook","CHI11",7,84,152,1359,8.94,12,3.06
"2452","Sam Holbrook","CHI12",6,41,152,1359,8.94,6.83,-2.11
"2453","Sam Holbrook","CIN09",10,78,152,1359,8.94,7.8,-1.14
"2454","Sam Holbrook","CLE08",3,32,152,1359,8.94,10.67,1.73
"2455","Sam Holbrook","DEN02",5,56,152,1359,8.94,11.2,2.26
"2456","Sam Holbrook","DET05",6,69,152,1359,8.94,11.5,2.56
"2457","Sam Holbrook","HOU03",7,77,152,1359,8.94,11,2.06
"2458","Sam Holbrook","KAN06",1,9,152,1359,8.94,9,0.0600000000000005
"2459","Sam Holbrook","LOS03",4,31,152,1359,8.94,7.75,-1.19
"2460","Sam Holbrook","MIA01",4,47,152,1359,8.94,11.75,2.81
"2461","Sam Holbrook","MIA02",4,25,152,1359,8.94,6.25,-2.69
"2462","Sam Holbrook","MIL06",4,42,152,1359,8.94,10.5,1.56
"2463","Sam Holbrook","MIN04",6,38,152,1359,8.94,6.33,-2.61
"2464","Sam Holbrook","NYC20",4,23,152,1359,8.94,5.75,-3.19
"2465","Sam Holbrook","NYC21",5,45,152,1359,8.94,9,0.0600000000000005
"2466","Sam Holbrook","OAK01",6,78,152,1359,8.94,13,4.06
"2467","Sam Holbrook","PHI13",3,26,152,1359,8.94,8.67,-0.27
"2468","Sam Holbrook","PHO01",3,26,152,1359,8.94,8.67,-0.27
"2469","Sam Holbrook","PIT08",5,48,152,1359,8.94,9.6,0.66
"2470","Sam Holbrook","SAN02",6,36,152,1359,8.94,6,-2.94
"2471","Sam Holbrook","SEA03",4,40,152,1359,8.94,10,1.06
"2472","Sam Holbrook","SFO03",5,39,152,1359,8.94,7.8,-1.14
"2473","Sam Holbrook","STL10",5,44,152,1359,8.94,8.8,-0.139999999999999
"2474","Sam Holbrook","STP01",6,56,152,1359,8.94,9.33,0.390000000000001
"2475","Sam Holbrook","TOR02",4,38,152,1359,8.94,9.5,0.56
"2476","Sam Holbrook","WAS11",7,35,152,1359,8.94,5,-3.94
"2477","Scott Barry","ANA01",8,82,178,1537,8.63,10.25,1.62
"2478","Scott Barry","ARL02",5,42,178,1537,8.63,8.4,-0.23
"2479","Scott Barry","ATL02",5,46,178,1537,8.63,9.2,0.569999999999999
"2480","Scott Barry","BAL12",7,67,178,1537,8.63,9.57,0.94
"2481","Scott Barry","BOS07",2,22,178,1537,8.63,11,2.37
"2482","Scott Barry","CHI11",5,38,178,1537,8.63,7.6,-1.03
"2483","Scott Barry","CHI12",3,19,178,1537,8.63,6.33,-2.3
"2484","Scott Barry","CIN09",8,54,178,1537,8.63,6.75,-1.88
"2485","Scott Barry","CLE08",7,63,178,1537,8.63,9,0.369999999999999
"2486","Scott Barry","DEN02",2,13,178,1537,8.63,6.5,-2.13
"2487","Scott Barry","DET05",7,62,178,1537,8.63,8.86,0.229999999999999
"2488","Scott Barry","HOU03",5,49,178,1537,8.63,9.8,1.17
"2489","Scott Barry","KAN06",7,85,178,1537,8.63,12.14,3.51
"2490","Scott Barry","LOS03",8,81,178,1537,8.63,10.12,1.49
"2491","Scott Barry","MIA01",1,5,178,1537,8.63,5,-3.63
"2492","Scott Barry","MIA02",3,21,178,1537,8.63,7,-1.63
"2493","Scott Barry","MIL06",11,101,178,1537,8.63,9.18,0.549999999999999
"2494","Scott Barry","MIN04",7,68,178,1537,8.63,9.71,1.08
"2495","Scott Barry","NYC20",3,27,178,1537,8.63,9,0.369999999999999
"2496","Scott Barry","NYC21",8,75,178,1537,8.63,9.38,0.75
"2497","Scott Barry","OAK01",6,46,178,1537,8.63,7.67,-0.960000000000001
"2498","Scott Barry","PHI13",9,65,178,1537,8.63,7.22,-1.41
"2499","Scott Barry","PHO01",3,25,178,1537,8.63,8.33,-0.300000000000001
"2500","Scott Barry","PIT08",6,54,178,1537,8.63,9,0.369999999999999
"2501","Scott Barry","SAN02",7,52,178,1537,8.63,7.43,-1.2
"2502","Scott Barry","SEA03",7,49,178,1537,8.63,7,-1.63
"2503","Scott Barry","SFO03",5,19,178,1537,8.63,3.8,-4.83
"2504","Scott Barry","STL10",6,58,178,1537,8.63,9.67,1.04
"2505","Scott Barry","STP01",6,52,178,1537,8.63,8.67,0.0399999999999991
"2506","Scott Barry","TOR02",6,53,178,1537,8.63,8.83,0.199999999999999
"2507","Scott Barry","WAS11",5,44,178,1537,8.63,8.8,0.17
"2508","Sean Barber","ANA01",1,13,35,313,8.94,13,4.06
"2509","Sean Barber","ATL02",1,5,35,313,8.94,5,-3.94
"2510","Sean Barber","BAL12",2,28,35,313,8.94,14,5.06
"2511","Sean Barber","BOS07",1,5,35,313,8.94,5,-3.94
"2512","Sean Barber","CIN09",1,8,35,313,8.94,8,-0.94
"2513","Sean Barber","CLE08",1,3,35,313,8.94,3,-5.94
"2514","Sean Barber","HOU03",1,2,35,313,8.94,2,-6.94
"2515","Sean Barber","KAN06",1,13,35,313,8.94,13,4.06
"2516","Sean Barber","LOS03",2,18,35,313,8.94,9,0.0600000000000005
"2517","Sean Barber","MIA02",2,23,35,313,8.94,11.5,2.56
"2518","Sean Barber","MIL06",1,3,35,313,8.94,3,-5.94
"2519","Sean Barber","NYC20",2,18,35,313,8.94,9,0.0600000000000005
"2520","Sean Barber","OAK01",1,5,35,313,8.94,5,-3.94
"2521","Sean Barber","PHI13",2,10,35,313,8.94,5,-3.94
"2522","Sean Barber","PHO01",1,18,35,313,8.94,18,9.06
"2523","Sean Barber","PIT08",2,15,35,313,8.94,7.5,-1.44
"2524","Sean Barber","SEA03",2,19,35,313,8.94,9.5,0.56
"2525","Sean Barber","SFO03",1,10,35,313,8.94,10,1.06
"2526","Sean Barber","STL10",2,29,35,313,8.94,14.5,5.56
"2527","Sean Barber","STP01",3,32,35,313,8.94,10.67,1.73
"2528","Sean Barber","TOR02",4,25,35,313,8.94,6.25,-2.69
"2529","Sean Barber","WAS11",1,11,35,313,8.94,11,2.06
"2530","Seth Buckminster","ARL02",1,6,16,118,7.38,6,-1.38
"2531","Seth Buckminster","ATL02",2,12,16,118,7.38,6,-1.38
"2532","Seth Buckminster","CIN09",1,5,16,118,7.38,5,-2.38
"2533","Seth Buckminster","DEN02",1,4,16,118,7.38,4,-3.38
"2534","Seth Buckminster","DET05",2,12,16,118,7.38,6,-1.38
"2535","Seth Buckminster","NYC20",1,13,16,118,7.38,13,5.62
"2536","Seth Buckminster","PHI13",1,8,16,118,7.38,8,0.62
"2537","Seth Buckminster","SAN02",2,21,16,118,7.38,10.5,3.12
"2538","Seth Buckminster","SFO03",1,3,16,118,7.38,3,-4.38
"2539","Seth Buckminster","STP01",1,5,16,118,7.38,5,-2.38
"2540","Seth Buckminster","TOR02",2,16,16,118,7.38,8,0.62
"2541","Seth Buckminster","WAS11",1,13,16,118,7.38,13,5.62
"2542","Stu Scheurwater","CHI12",1,13,9,72,8,13,5
"2543","Stu Scheurwater","DEN02",1,17,9,72,8,17,9
"2544","Stu Scheurwater","DET05",1,9,9,72,8,9,1
"2545","Stu Scheurwater","LOS03",1,7,9,72,8,7,-1
"2546","Stu Scheurwater","NYC20",1,5,9,72,8,5,-3
"2547","Stu Scheurwater","OAK01",1,6,9,72,8,6,-2
"2548","Stu Scheurwater","PHO01",1,5,9,72,8,5,-3
"2549","Stu Scheurwater","SAN02",1,9,9,72,8,9,1
"2550","Stu Scheurwater","STP01",1,1,9,72,8,1,-7
"2551","Ted Barrett","ANA01",8,51,198,1698,8.58,6.38,-2.2
"2552","Ted Barrett","ARL02",9,73,198,1698,8.58,8.11,-0.470000000000001
"2553","Ted Barrett","ATL02",8,64,198,1698,8.58,8,-0.58
"2554","Ted Barrett","BAL12",5,47,198,1698,8.58,9.4,0.82
"2555","Ted Barrett","BOS07",9,83,198,1698,8.58,9.22,0.640000000000001
"2556","Ted Barrett","CHI11",6,72,198,1698,8.58,12,3.42
"2557","Ted Barrett","CHI12",6,56,198,1698,8.58,9.33,0.75
"2558","Ted Barrett","CIN09",9,69,198,1698,8.58,7.67,-0.91
"2559","Ted Barrett","CLE08",3,13,198,1698,8.58,4.33,-4.25
"2560","Ted Barrett","DEN02",6,95,198,1698,8.58,15.83,7.25
"2561","Ted Barrett","DET05",6,53,198,1698,8.58,8.83,0.25
"2562","Ted Barrett","HOU03",6,55,198,1698,8.58,9.17,0.59
"2563","Ted Barrett","KAN06",10,78,198,1698,8.58,7.8,-0.78
"2564","Ted Barrett","LOS03",8,58,198,1698,8.58,7.25,-1.33
"2565","Ted Barrett","MIA01",1,8,198,1698,8.58,8,-0.58
"2566","Ted Barrett","MIA02",4,25,198,1698,8.58,6.25,-2.33
"2567","Ted Barrett","MIL06",5,65,198,1698,8.58,13,4.42
"2568","Ted Barrett","MIN04",7,61,198,1698,8.58,8.71,0.130000000000001
"2569","Ted Barrett","NYC20",1,4,198,1698,8.58,4,-4.58
"2570","Ted Barrett","NYC21",6,55,198,1698,8.58,9.17,0.59
"2571","Ted Barrett","OAK01",7,62,198,1698,8.58,8.86,0.279999999999999
"2572","Ted Barrett","PHI13",9,69,198,1698,8.58,7.67,-0.91
"2573","Ted Barrett","PHO01",9,89,198,1698,8.58,9.89,1.31
"2574","Ted Barrett","PIT08",5,47,198,1698,8.58,9.4,0.82
"2575","Ted Barrett","SAN02",8,65,198,1698,8.58,8.12,-0.460000000000001
"2576","Ted Barrett","SEA03",8,66,198,1698,8.58,8.25,-0.33
"2577","Ted Barrett","SFO03",7,41,198,1698,8.58,5.86,-2.72
"2578","Ted Barrett","STL10",2,11,198,1698,8.58,5.5,-3.08
"2579","Ted Barrett","STP01",8,79,198,1698,8.58,9.88,1.3
"2580","Ted Barrett","TOR02",5,28,198,1698,8.58,5.6,-2.98
"2581","Ted Barrett","WAS11",7,56,198,1698,8.58,8,-0.58
"2582","Tim McClelland","ANA01",5,32,131,1231,9.4,6.4,-3
"2583","Tim McClelland","ARL02",4,53,131,1231,9.4,13.25,3.85
"2584","Tim McClelland","ATL02",9,99,131,1231,9.4,11,1.6
"2585","Tim McClelland","BAL12",3,18,131,1231,9.4,6,-3.4
"2586","Tim McClelland","BOS07",6,77,131,1231,9.4,12.83,3.43
"2587","Tim McClelland","CHI11",2,17,131,1231,9.4,8.5,-0.9
"2588","Tim McClelland","CHI12",2,20,131,1231,9.4,10,0.6
"2589","Tim McClelland","CIN09",6,61,131,1231,9.4,10.17,0.77
"2590","Tim McClelland","CLE08",3,30,131,1231,9.4,10,0.6
"2591","Tim McClelland","DEN02",5,57,131,1231,9.4,11.4,2
"2592","Tim McClelland","DET05",5,38,131,1231,9.4,7.6,-1.8
"2593","Tim McClelland","HOU03",7,55,131,1231,9.4,7.86,-1.54
"2594","Tim McClelland","KAN06",5,50,131,1231,9.4,10,0.6
"2595","Tim McClelland","LOS03",2,8,131,1231,9.4,4,-5.4
"2596","Tim McClelland","MIA02",2,19,131,1231,9.4,9.5,0.0999999999999996
"2597","Tim McClelland","MIL06",3,28,131,1231,9.4,9.33,-0.0700000000000003
"2598","Tim McClelland","MIN04",6,40,131,1231,9.4,6.67,-2.73
"2599","Tim McClelland","NYC20",4,39,131,1231,9.4,9.75,0.35
"2600","Tim McClelland","NYC21",4,35,131,1231,9.4,8.75,-0.65
"2601","Tim McClelland","OAK01",3,39,131,1231,9.4,13,3.6
"2602","Tim McClelland","PHI13",5,52,131,1231,9.4,10.4,1
"2603","Tim McClelland","PHO01",6,44,131,1231,9.4,7.33,-2.07
"2604","Tim McClelland","PIT08",4,38,131,1231,9.4,9.5,0.0999999999999996
"2605","Tim McClelland","SAN02",4,32,131,1231,9.4,8,-1.4
"2606","Tim McClelland","SEA03",4,43,131,1231,9.4,10.75,1.35
"2607","Tim McClelland","SFO03",3,13,131,1231,9.4,4.33,-5.07
"2608","Tim McClelland","SJU01",1,11,131,1231,9.4,11,1.6
"2609","Tim McClelland","STL10",3,36,131,1231,9.4,12,2.6
"2610","Tim McClelland","STP01",4,29,131,1231,9.4,7.25,-2.15
"2611","Tim McClelland","TOR02",5,65,131,1231,9.4,13,3.6
"2612","Tim McClelland","WAS11",6,53,131,1231,9.4,8.83,-0.57
"2613","Tim Timmons","ANA01",6,51,191,1654,8.66,8.5,-0.16
"2614","Tim Timmons","ARL02",6,72,191,1654,8.66,12,3.34
"2615","Tim Timmons","ATL02",9,75,191,1654,8.66,8.33,-0.33
"2616","Tim Timmons","BAL12",5,38,191,1654,8.66,7.6,-1.06
"2617","Tim Timmons","BOS07",6,43,191,1654,8.66,7.17,-1.49
"2618","Tim Timmons","CHI11",5,33,191,1654,8.66,6.6,-2.06
